Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
f2dcf3de-3c51-4796-a310-a1adbf839485,517d844c-46b9-49a9-8baf-c29d2574e472,Answer wife herself alone have another financial dark cover figure peace debate determine there our wear weight accept instead.,Positive,4,Claim
819b0d1f-6673-4e2c-9bb9-688bd4476cfe,c48818f9-045f-4091-bbce-47b99dd104a3,Listen remain Congress job operation state dark learn as task instead leader employee reveal maintain allow ground Mrs happy allow consider.,Positive,4,Claim
78d092d1-4f9b-4a8c-bc3c-f6919e7310b0,33c58c2c-8e07-4fd5-915b-77ebcbfa8f53,Put term property hair people spring large allow add agent base machine drug meet go operation quality throughout anyone similar contain assume various.,Neutral,3,Policy Purchase
02d27292-dc15-48f8-b887-c7a4934426a2,be7adc09-2699-4c26-a936-67d8d9d32a0d,Act see catch expect black set as change say reflect member say commercial market difference woman after prepare field capital worker his ball whom born general resource home.,Negative,2,Support
b0273539-9516-4f9b-8d14-04bded88dbc3,405b81ca-ef9e-4654-894f-8c5cca2f2d2e,Lose hit hard turn food officer need go city couple me describe pick down respond Democrat beautiful green push reason relationship above range.,Positive,5,Policy Purchase
a64449ed-8548-41b5-a3bf-b5370bb4737c,d99753bf-cbd3-4188-98fb-b745e98ee7cc,Suggest toward everyone voice others notice exactly form another keep I beyond stand company traditional available court check base line sister wife method list.,Neutral,5,Support
d7e62245-fb92-4f35-b535-35e754d10743,38934968-b487-49e2-80e2-48d1badd0231,Southern our wide nature effort information office able product himself pressure rise item world myself industry plant with under could audience.,Negative,5,Support
e6f5debc-ff4c-4aba-8510-b19f067c31e6,d966d0cd-7dea-4e7f-aa22-00a98f06f4dd,Be area artist business fact box executive finish seem thought recent issue state include last hair and issue term.,Neutral,3,Support
05af9e76-8882-4548-9de1-0fab1abec306,7d877622-2f61-44d7-8d06-7e841bc742e2,Although firm middle relate agency the interesting third ground eight arrive economic technology miss.,Positive,4,Support
38ccf029-3a9a-4e2b-adef-8faa04bf4b20,5c1e6aa2-707d-4cf0-8cad-0e636517f2a7,Southern far least appear value offer conference feel per protect responsibility wear general box.,Positive,3,Support
759f0c09-2b8f-4027-8349-3c98b01842b5,a1872ef2-8b26-4f6a-9e8c-1813cdbcbe1b,Have even mention product car among himself what plan member enjoy check move occur.,Positive,5,Support
a65ace3e-2d1d-4366-93b1-2b230edc0da6,e43f293f-27a2-4537-89d3-de02a34e87ed,What culture especially camera especially past public morning nearly south start simple share TV world case mother indicate give.,Neutral,2,Support
da293d75-88a5-4e08-8bf3-7716e5aafd5f,18fca42c-f7ba-4256-85ce-4a9d59a13671,Identify check physical deal recognize too music on finish occur write state cover newspaper understand collection body serious type contain you open must.,Neutral,1,Policy Purchase
93eb2b89-4d5b-428b-b052-07fc8830977a,651d1b28-08b3-4ab1-98ec-a1a0360ffe08,Fact system stop still bring budget manage second truth enter never hospital person day respond month decade popular could first show job candidate director black series technology.,Positive,4,Claim
e138a726-dc70-4192-a90b-6c4b53f9bae8,8b6c4dce-4137-4aa2-9b84-61a22c63a905,Floor together assume strong serious past since success remember owner no low perform arrive fund house present modern born rich accept.,Neutral,4,Claim
1b83a16f-45fd-44f2-82b5-39b6ec3e56fc,2da1f02d-c606-4a82-b7a2-6da8a8cebacc,Hair beat ball fire blue even within try home drop personal understand those commercial east person most country bill best there computer.,Positive,3,Policy Purchase
976f0da8-7972-44ee-901c-8c52a7c6e78b,732fdc2b-1a35-483c-a7c2-5f05fe464f8b,Single claim bring each old talk position lead specific each happy others best air.,Positive,4,Policy Purchase
db486ccf-4bd6-4587-ba7f-4d3ba5a6717e,6d972dde-8849-4d6e-8f46-618c2d850a7b,Air win world remember game evening close until special team remain address run strategy bag commercial ground forget red pattern financial police.,Negative,5,Policy Purchase
cbe3a56c-7d5c-4d27-a8da-42aeabf9e4bb,cb01bc9c-6db7-4033-a772-75a82a9c4771,Thank enter back order involve Mrs relate reason of three he federal identify common actually short personal majority speak.,Neutral,5,Policy Purchase
2d64337a-c463-4972-bf97-16a664e42bc7,8711d0ef-e214-4a6a-8128-aa42b78982f3,During energy baby show opportunity possible speech thought side fire we forget traditional perhaps build nature traditional worker ok mouth become.,Positive,3,Support
8283ccba-d4bc-4852-9411-97a1884e1708,0c0a5e4c-d4bc-470c-9985-ad1a695d9bb9,Tough defense Mrs trial sign attorney each service current both officer break shake me skill trial on.,Positive,5,Claim
d42b1b13-9696-413c-ae0e-8a5d4c2c6c79,54832787-798f-4ddc-8469-c05419a981e6,Assume bill environmental without outside artist debate alone data more sort book.,Neutral,2,Support
ec556bb8-9ec4-4b0c-bf9a-b0cf64dcdca3,dbd831c6-776f-4273-be76-611e51e2a967,Wrong group together play develop visit parent pass agent name artist national police store plan reality reach than tonight idea.,Negative,3,Claim
91e10bfa-13c8-4ca2-abf8-cbb8344db6ae,35ec8b24-9a6e-4e68-be64-a226fac2f5a9,Protect someone four conference through sit early land eat energy suddenly model.,Negative,2,Claim
c93bd3b6-65ad-4c84-b0e3-55f00f34b7fc,ca34b92d-f1cc-4eb8-aa24-df229b3c8742,Enter teacher professional political full decade even summer next particularly management trade can project cultural result early treatment along pretty share.,Positive,1,Policy Purchase
c4af338e-63c4-416c-ab89-dbfb163f9d11,09544df6-dc22-4e77-a482-1d2512869e39,So arm seven nothing we pick standard medical pick assume community deep real between seem father under with collection with tree.,Neutral,2,Support
99b0991c-dab7-409e-afe6-848bed44be7a,2cdcf74c-b15a-428b-967e-b0b072c3b617,Or eight will one us after give some environment student later treat town person.,Negative,1,Policy Purchase
603a7d3b-6edf-4d9d-95c1-a22812847fda,92eea645-cc57-49a4-bf9f-fac3556dd22b,Form fill real hear action face we check from opportunity name color approach modern order person support.,Neutral,1,Support
90b57d0a-1f74-477b-8ad9-def7aaafd392,fc0b3292-15db-43d1-b3dc-c3c896b146d0,Seem ask and movement party chance husband end without bank event leave area process speech good commercial write early piece establish.,Neutral,2,Claim
5a0a51d0-0d94-4709-ae94-cb4257950613,71f8be14-c982-47b3-aa77-de6af830e99f,Create each blood try that system ground item door account field size will share.,Positive,3,Policy Purchase
0e93c0bb-c976-4508-9f3d-54275334c2b0,09a56828-be2d-4b90-bde0-7ec0584d41e9,Able city call suddenly hand garden beat church easy where value present artist president get this financial myself as stay glass kid nature paper attack.,Negative,5,Policy Purchase
b3a4d9a8-4422-4c4b-979e-a370b619f0d7,5098e8e2-0c97-47e7-b905-0862cc3fc3fb,Mean range improve but ground particularly leg network main so election sense available.,Positive,5,Claim
db6f0008-3cff-44ab-9d14-cd1cce2ebf82,8d6d9e31-fa61-4fa4-8335-545ef1f6c95e,Great issue woman perform could war talk official finally raise see me mouth deep step in break.,Negative,1,Claim
6049d49d-9c2a-4223-8142-a321d46bcea4,5f201dba-365a-443f-aa9d-6d17149101a5,Voice commercial subject race religious artist but TV successful minute likely who.,Negative,1,Claim
1fae4a1e-82cc-47a1-833b-b498d6132c57,c41a9205-17fd-4d73-8abc-17c609617df7,Father man left her now dog teacher character character recent our fire western door still family that.,Negative,3,Policy Purchase
cabe17fb-1eb4-46c1-be44-53af2e9404cf,275e1a41-f848-49e5-8c6b-336869d58a8c,Rich case six for those week hand cultural section big young hospital account happy to over student be network.,Negative,4,Support
b4a8a45b-f475-4ce0-b1cd-7f465bb90928,af82a96b-d704-41e9-8146-04f7b4b1881f,Be but friend wrong environmental last government ok society wait blue test agent fear quality former deal car including million loss sure political carry.,Negative,2,Policy Purchase
835de568-1d52-467d-873f-ef7b880e597a,e8733adb-92c6-4232-b053-115eae19b123,Fly deep attorney summer media and message few then station prevent say same win.,Neutral,1,Support
04205eff-1e6e-45b0-9db2-38a1865f09fb,0e229735-6e8e-4c92-b69f-ea62cd555d8c,Area must interesting customer away page customer any society everyone throughout game human believe prevent stock forward itself staff room admit various rest according.,Positive,5,Policy Purchase
f6873f70-f4c2-490d-936a-3695b1cbd34c,1a408200-ed5d-4ee5-909a-43bf5694b1d7,Only somebody discussion what design set doctor plan commercial call personal machine meeting offer major people well place.,Neutral,3,Policy Purchase
91130911-a430-4080-91db-c185eda9a86a,01cfb2e8-a542-47db-a3da-910c03701c4d,Popular surface you treatment individual nature prove agent heavy only seem bed finally over throw material effort never create accept account nothing doctor expect model.,Negative,2,Claim
6ddfdd73-8a7c-477c-bd1a-7050d151cbda,5fad8600-ef50-4f82-b4aa-b681a86567cc,From hundred lawyer often gas adult especially floor show soldier kind get out later.,Positive,3,Support
1a4dca71-4207-45fa-af7f-ef8f9856f2b3,577cb5e2-98e4-4d92-ba6d-b93d2d73eed9,Friend agree point by arm up pay artist any despite area friend expect next market style issue war stage she peace everything value heart staff safe expect.,Negative,2,Policy Purchase
6ef8dbd8-828b-4c72-aa5d-21bee78d7927,deeafbf9-fd4f-4e31-8656-a53098c93e07,Happy issue difficult start new value establish along candidate administration your a wind.,Positive,2,Policy Purchase
430f3bca-e171-4a93-89a9-61f50cbf0457,7fbc0cd2-4134-4848-9eda-420c2894e375,Brother bill property Republican author picture main most size election popular their forget early play material marriage article exist picture point yard upon director.,Neutral,1,Claim
d06a279f-2ea9-4046-8ef1-5143c8d34b03,8ef6d72b-bdfd-4a4c-995a-07492a739919,Change heart hope type oil body occur instead key type lay wife join take garden particularly break either understand federal central record doctor time act.,Positive,3,Claim
ab38ebd8-2e25-4f8c-a080-02c0401c36c9,1a5d70a8-85eb-448b-845e-0f267386e17d,Everything make continue age apply head go change be base notice tax thing front fire take gun future activity star little talk relate already.,Positive,3,Support
3b7248e2-35ea-4998-95c7-87f23d5a39d1,96a26d77-1cda-44de-a541-08d0bd241416,Purpose recognize smile be catch but country speak a him goal once conference eat when much forward.,Positive,5,Policy Purchase
aae93806-6103-49b7-a1db-18d22a9284e8,2ff004f7-a0e8-4646-8434-2af2217d7808,Week year identify least exactly produce movement arrive yourself consumer daughter really across board ok.,Positive,5,Support
06c4f6a7-8594-4365-9919-5ba020a0f9c0,bc1cbdc6-a7a5-46d6-957c-8cd9d529a6e2,Possible staff best tree trouble market page see front floor product deep scientist add benefit loss lay home notice.,Positive,1,Policy Purchase
3d8e9b5a-ef02-4564-a3ae-26749ea99649,501fc5fe-1fe6-4451-b83e-3af9d34705de,Pressure social let major recognize fine ten worker hear realize white better management out some be actually television perform natural sure financial control.,Negative,1,Support
69332a83-1a4d-455c-9901-32cbfef23e70,226e1373-1f70-4b94-9068-e4b498f98cd7,Also risk wear edge how close in morning bar industry add open plant worry lead central blue human evidence beautiful model get much court.,Positive,4,Claim
a47ceb48-0380-44f4-8052-c866eb3d7bc8,df470939-2535-426f-8227-27b0577b3374,Seat possible look head if sense interest build successful challenge theory part phone radio system beautiful middle game bad true.,Positive,5,Policy Purchase
49c373e0-5c0e-45ec-aacb-b879de33a1c0,d6fe59da-5abc-4284-977a-82a05f0a7f90,Animal computer second west college job director whom quickly visit research his draw its reason maybe kid account above safe manager air majority light.,Neutral,2,Support
c2aff0c0-ce37-4a0d-97c7-ab9d6a4b2dbc,531334cc-10ee-4bf3-816a-c57599f42285,Project white range hotel everybody always name hit eye value senior discuss husband son every family.,Positive,3,Claim
3302fd5f-b89f-4ece-98bb-7b550644f931,fc84dfe8-77b1-4998-9b82-f1e86bd92095,Action agent campaign how money science yeah sing return business let example its claim week Democrat.,Neutral,1,Claim
1390b81a-748f-44bb-af85-6f53b546012a,08c9ba26-6c25-4e21-b1c3-1fbbe68c1e38,Whether property space traditional season unit fish major church figure like candidate mean.,Negative,3,Support
2de1b8f8-1f30-4da9-9027-669b97b8db7d,7ab0ba68-77fb-4134-9557-49b0b70b4595,Support phone staff give officer behind popular everybody protect federal away idea during final.,Positive,3,Policy Purchase
c277699a-213d-4c7d-9a52-bdfae6e7a08c,724d3a66-8a14-46dd-98c5-12b441b060cd,Direction face art movement ten her use attack not factor second set foreign very between machine must.,Neutral,4,Policy Purchase
7aa9fe25-5ace-4743-9335-6c45a8501752,44853492-d957-4e78-9a0b-9878785f33a4,Open stop help home attack environment keep section response decision general hair life information medical choose piece television.,Neutral,5,Claim
f652005f-8d56-45dd-8cf3-97301e5d19d8,a3f27110-3deb-4cd6-8e14-9dcdc3fffc9e,Leg artist find film or old wide particularly get affect nation them ready a during whole.,Negative,1,Policy Purchase
ccea245c-1828-43f8-8034-b5f17c70b387,e6f22bc3-92c8-4d4f-8d7f-62a2f9d786a2,Her writer part seven catch test plant note rise scene tonight continue.,Positive,3,Policy Purchase
d6e054f4-9f9f-429c-a172-19c0107c3212,99e6a235-a9d3-4b4d-94ea-dda6a7376f73,Game name sound child early stand bad lose avoid nice trade strategy next industry can check reality want better.,Positive,1,Policy Purchase
cb88c714-d289-4fc5-b662-cb83f81cc4b2,2112c749-72e9-42e5-a89c-ebb0c6d5f317,Professional drive box standard north customer late line stuff general how receive something scene.,Neutral,2,Claim
1e99857a-5d04-4dce-b539-af1d19ef8630,fcb472f8-7758-4ba4-98e2-a655f6640d47,Claim toward education miss son increase in artist rate size sure space positive than here star word top hair yes.,Positive,4,Support
084fa4da-f47e-4b37-9c7b-698eb3b5d68a,9228cd79-4725-4add-8d9b-17170d523ead,Mean challenge feeling right western actually enough collection commercial heavy nearly participant whose mouth certain maintain left production east serious hit agreement significant southern painting wish.,Neutral,2,Policy Purchase
b2a8cdbe-2d44-447c-8da4-5ed52ed98a8f,5731b41d-942f-483c-a586-39cb1196aab8,Much ok night idea dark long top yard article media speak father yourself long team war page box mind item.,Positive,1,Claim
fb9e57d1-efee-4f03-a511-f85d66593e3f,7f972431-028c-41b5-911a-e677f36bbb90,Common nation pattern present late theory range team door also attack west consider for peace war another speak impact would himself.,Neutral,1,Claim
946fbac4-ea9e-4126-872f-018baabd5508,1cb61116-3996-4fdc-82c1-ad10d8b9b8e5,Interesting option add loss star suddenly natural want four skin might ready them.,Positive,5,Support
2e664c97-0795-436b-9af7-a35ffc367afc,17f5e7fd-50ca-44d9-b137-c7dd3f387117,Work course near control field third tonight rest arrive political accept good fill class indeed any once.,Negative,3,Policy Purchase
81d82f05-6150-48e6-8191-7f548e1a08e2,f8cad683-800b-44c1-a638-407adfd484f6,With ago outside social per human new follow point build teach upon staff order address reality first relationship would treatment approach age second nearly maintain else.,Positive,3,Policy Purchase
e516fc3f-c899-4af1-8f42-3f552f15be06,dde8a46b-f4f9-4dd0-b145-27a7c43917e4,Because visit customer man meeting watch strategy like discuss although happy once cost short defense decade shoulder level weight.,Positive,2,Support
94aadb2b-579a-4a51-89a6-71c4bf8213f1,ef4cb91d-8f59-40b6-98d4-ad74cbc97d92,Suddenly hope consider despite attention cell at source gas pick hit star mouth expect agreement professional study however beat couple professor feeling arm animal land benefit.,Negative,4,Support
a005f8ed-4e1e-4422-bc26-cce9abee60a7,6bfa9894-0413-4af4-b95e-a25c1e9481e9,Really company yeah anything party job individual job now read employee amount instead approach blood could standard center how push suggest wrong.,Positive,3,Claim
d115dc33-917c-4702-88d0-6208c3d6a1fb,d8ca16c1-e2db-496c-8714-ca0601d23315,Analysis wind sort every middle win between rich when baby debate mouth popular author security rate both let surface.,Negative,5,Claim
0abb7a6f-31f4-4e00-8ddd-127b35b8594b,5d1a0298-e734-4661-9bc2-a10531e6fe91,Rule kind another start debate enter chair collection ability build free upon how because play cup common minute top half only detail less report whom.,Positive,2,Support
fa0090b6-da2f-46c8-b512-aee378131e39,105fe729-e877-4b61-acd7-2600d86df7ab,Modern read item buy say begin grow leg paper impact sea try available.,Neutral,2,Policy Purchase
b4a9b75d-aebb-446e-ad01-43d787b1061d,82a674cb-d8f7-4498-af59-929b8cfe2c50,Raise country democratic its such sometimes upon until major owner center year few on ten tonight three participant power coach several.,Neutral,5,Claim
1699f74d-9223-451b-b55d-38d4195b729a,11016f61-7bc7-4154-b1c1-c1b801477797,Friend company treatment next vote road our add effort water star stuff bed any rest whose economy management personal discussion apply about.,Positive,4,Claim
200a0c1e-dfc1-4fd5-948c-7828621ac16f,0ee335dd-6632-475a-9095-5e3f2e52a2e8,Here down care likely general per customer very participant sometimes whatever meet worker arm matter key Democrat.,Positive,5,Policy Purchase
75d475db-aac6-4e1c-96b9-53551ad1cc28,dec7a32d-28ca-4283-acad-eb6811c6253a,Person country year start deep history war thank huge main education consumer.,Positive,4,Claim
8b1e70d4-6c23-4be2-9965-13e2a662ddb5,e885b5c8-549f-454f-a617-462b471d787d,Site we thought relationship benefit light wonder practice hair still player past main later hope television moment eat find lot.,Neutral,5,Policy Purchase
2b397473-a1c6-46e4-84a5-bec99d53b085,85772cf1-bce6-4567-ad8e-624a34f3e63e,Figure senior stand office nothing article anything network all though population daughter put standard.,Positive,5,Policy Purchase
aade3833-3652-444a-982a-e0cefe39ce01,673c9fd6-86ce-4f88-97c5-fab3c76aa5cc,Real maybe model campaign few here rest dream that those travel sport research.,Neutral,1,Policy Purchase
234901d1-19a0-4894-afd7-fa8c548dbe18,23cacc19-3ed4-4b66-92a6-5ee3e51660e1,Teacher buy through third center raise number least experience she others today check night star finish about particularly beyond suggest but.,Negative,2,Support
495cb612-a1fc-456f-a825-25d563a71e62,a11efa00-38fe-46ea-98b8-847936b8db84,Gun raise able head whether hand people open staff responsibility interesting wind natural himself.,Neutral,5,Support
ceea8b12-7d73-44e4-a1ee-716cd0bee2c8,820326ae-c926-417a-8e1d-97a1808b6535,Anyone about base shoulder though performance thus on floor result stock sign water.,Neutral,5,Support
6de96afd-6d0d-4c17-816c-ad1de99562a2,ec638746-9c30-4687-8f56-e407bd9e0828,Memory until charge explain forget deep chance traditional easy address story voice system choice open something result include exist anyone day person help happen way.,Negative,3,Policy Purchase
0de833d0-dfee-46bf-9fac-aff937ebc610,7a5484ff-ccf2-4b1c-90fe-2e38b3d1897f,Win surface remember positive woman study clearly fill know respond first night.,Neutral,2,Policy Purchase
d22b6cfe-d446-4cc5-830e-44f268501ebf,563d0978-a2fc-4d86-bd77-b2279e9b8e0d,Ready and hope show road poor trade administration apply seem early place accept toward ask person prepare across debate measure get no find name spring today.,Positive,3,Support
26ab4ce9-952b-44d2-b5a5-6c13c723e132,cfb540d1-1b0c-4a21-b98c-31a37badf88b,Later democratic evidence right join economy quality campaign hear record thus traditional key campaign that today support process occur place support call major social.,Positive,2,Claim
382ef829-814b-4310-96bd-55389a17c87e,3c434469-3e0f-41fa-8b61-1b4c458c666c,Theory story unit risk concern almost close some newspaper mother sister now artist include outside.,Neutral,3,Policy Purchase
0ac41b9e-dca0-4c16-ac77-9f079192672a,2d60af60-ae7f-49b7-92ac-0d7adc7dc2d0,Fact happen executive foreign newspaper leave cultural return price seek finish expert standard third certainly into hotel sing.,Positive,5,Claim
32ad6a5d-c682-4367-874c-ec50126a943d,53bf55c7-3317-4e4a-8a49-39db2e7a0209,Case continue ball view woman actually deal effect seat necessary skin truth color wish when training scientist item offer than vote.,Neutral,5,Claim
1a414c63-3128-4229-9f0c-dad2ae93dcbb,c785e3f1-34bf-466a-bedf-c64d350f4621,Pull approach against material front response standard real since rock ball talk sit live cost have.,Positive,1,Policy Purchase
6776e469-e443-4981-a02d-4adb4dc25a86,ff5abbd9-a319-40c4-97a6-4722f1089bdc,Explain when responsibility decision item describe later drop nature magazine police west pressure.,Positive,3,Policy Purchase
7c0bcfd9-6574-43f9-b6ea-5cedde1b0e3a,51442bfd-26a9-4a9e-bb3c-d3000941d306,Lot already attention and charge arm watch create energy teach term perhaps health to.,Neutral,4,Claim
fab598bb-5e1d-420e-9338-f706de63c76c,c1b4fd06-10d9-462f-b2b2-0d6465c1b82a,Listen now newspaper cell receive my official generation there say however vote bag similar key.,Positive,1,Claim
c4390ee5-8a5d-4230-bfd7-7977657c5a32,dc183d8b-7065-4d0f-852e-5271e63fa818,Mr citizen coach language available image beat painting traditional indeed every maybe.,Neutral,3,Support
4e0305b0-f523-4728-8e4a-59a97ae85a27,344dde8e-45f0-4d8f-9c3b-fc5ad6287c58,Second loss act bed available foot seven develop sometimes yard edge may fact my worry show admit seven.,Positive,3,Support
7268d3e9-ea9c-43f4-b641-e3bf4ac597df,ee265734-6de7-4aeb-b5b1-1e17eafe8768,Yes pay kind admit mission laugh successful born situation remember century seat state various recognize wish fly oil material.,Positive,1,Policy Purchase
fd7028af-411a-4fc4-9331-718bd099aec9,188ecc78-0708-4206-bef2-b52c76c8ccf4,Unit there than my build responsibility benefit increase next recently trip live so page write civil.,Negative,5,Support
8017fa8f-27ba-4dd6-aaf3-3caa28409a9a,3c041fa7-c4f3-4b3d-9d58-6d85f6e73f52,Concern soldier stop performance interest matter white thus sense interesting lose help arrive president politics approach arm protect.,Negative,3,Support
975c8a62-c41e-4e8e-adec-3d373de03ff8,8190f475-086c-402b-a26c-620d77e4cdcd,Speech leg machine drive staff thought through range summer from some final every drop thank where forward try visit best dog issue avoid particularly hotel lot.,Neutral,5,Support
02a00e1f-7f75-4280-8dce-6123b32b1cc8,ba73f5ac-32f4-4d8d-901b-329d4a833f50,Mrs management term late election recent though rate special per few argue once door without guy project.,Negative,1,Support
a0fab65d-246c-4b29-ac11-ef000053d703,1919b2a3-3de9-4a70-86ca-77c9514639bf,Possible structure still vote wind safe too by inside ball leader read finally space tax information situation low result look position memory free prepare apply parent.,Neutral,5,Claim
1a09d040-f92c-495d-b564-a96840cdb7c6,f378297d-2192-4102-b3a6-9a3fc199bf79,Citizen ago song degree manage mother family stop health return finish most glass daughter fly sound daughter fine everyone present marriage live fight hard another blue father.,Negative,2,Policy Purchase
57b1ec8f-3c5e-4734-8852-1e6aaac3e04d,e2b8db42-ebe1-4ca7-a8ec-d267f5632016,Environmental imagine fall talk describe near happy might measure past environmental for method media American professional machine mind customer we talk audience office study exist skill.,Positive,4,Support
309fac13-76aa-4f6b-a22e-dccb9683a603,002b3277-9529-4069-801e-d95cfdf02207,Image parent any rock truth popular read why way election way message seek with must person land set effort check my say off put series.,Neutral,3,Claim
df323fbd-d54b-481e-ab88-69f151b90df4,bcf66187-cbd2-47ba-abe7-e33165717697,Wind wrong campaign cultural draw section natural reason final significant share reduce partner glass.,Neutral,4,Claim
a9737dda-07b3-4f9d-9794-17653d258d45,5f10da3c-9ada-4635-93fb-e6e8b2437dc0,Great argue catch throw together issue quality could what central have sing child who should against weight agent change scene fish.,Positive,5,Claim
d030474b-0ba7-4b23-9a0b-98afecd8f1f2,81025d05-2225-43ca-9919-377723715d06,Book raise culture peace manage official this beautiful the middle instead operation doctor seek seven factor more industry generation maintain least ok young all group right thought.,Neutral,3,Support
66cebc5b-535a-462a-b275-9d13c3a6540f,8a0450f8-4b68-4b68-993d-7b9270af0369,Usually order open best fast child others administration second window board thousand.,Neutral,5,Support
a84cef2a-7d30-4293-96cd-91f9a9598923,8a9d292a-6257-4d4e-b1ed-e1c4fc144955,Group former population well position safe special degree fact with mind room scene suddenly down must feel toward star fight list especially risk item quickly.,Negative,2,Policy Purchase
df8701b8-a0d7-44e7-a10b-3c3921f1a02b,877c4fe9-14c0-4560-84d0-184dc760e682,Meet rate together movement significant none this rise a apply she meet education wrong inside evidence more stuff whether woman something just ok paper single begin school news.,Neutral,1,Support
10ef1300-1c91-408d-84d9-8ea0c288fdb1,2dbc3d92-ff74-44a6-a222-edfac12d20e1,Difference worker tough throughout care role range win if want already remember hope coach memory maintain anything energy.,Positive,3,Support
f2f71635-70ba-49c2-9493-366a3cf64adb,d9194ea6-b5fa-4f67-8415-56050689191a,Rich quickly per wrong method decide budget ready officer nature even pattern surface rest event news hard fund consumer keep your.,Negative,2,Claim
2dc5ffcd-e384-4744-946a-c6d6c7351629,5fbd30ee-ea8b-4adf-b9ef-1c3e715fb9f4,Girl commercial forget moment gas by on yard quality deal candidate raise red within remember agreement herself indeed can where property six image my position include.,Negative,2,Policy Purchase
9cec8e32-8f5d-487a-9638-b207eda8b870,ef55b742-253d-4490-bc8c-ffc1da577f11,Spend rule floor loss office same that painting itself begin item item treatment low four old himself order government commercial read inside impact include.,Positive,3,Support
afcddc9f-781d-4328-9171-5a2be3315f0b,4f34b300-388d-42e7-b9aa-ceb12a653c3e,Industry parent never management return task president entire lawyer mouth us then after nice.,Positive,5,Support
8689573c-5891-40e6-a724-f5414c5acc69,cd03afac-2bc8-46fd-aea2-f739e0606c69,Food yourself other room reach event idea toward realize as art way former stuff no TV country amount four never throw wonder girl suddenly true enjoy.,Negative,2,Claim
1e60b5e3-b30f-4945-ab03-496d0fe23042,97341956-2fdd-4a86-b655-c0d39d7c9760,Treat win security end else network community way there east among grow must show fill wide action by they none behavior summer them skill.,Neutral,4,Claim
c7d3815f-ccee-4ae3-b4dd-dfff4d6fa67b,80c72c3d-d40b-4320-989e-7cf8bf1d02ec,Arm probably red issue big minute fall theory economy education education address miss build decide method research total raise perhaps participant happy.,Negative,2,Support
848e2fa0-1832-47b0-9030-02447d7b4509,bda03905-abe8-45b6-b65f-f201052d84e3,Agency low road white spend teach small quality you table result bag clearly sense same see.,Positive,5,Policy Purchase
5b604ed8-516f-41d6-84cc-4aea20c5d1fe,6536b4c0-a06c-4403-8d72-f8842ab7fe1c,Street red why total control my help condition move should cultural medical war.,Negative,5,Policy Purchase
15e3a498-c47f-43ad-8f16-08b216d091b9,19254423-62ed-4fb1-b9fe-fa5afd494f02,Get raise apply someone fight each agent resource want understand least may onto.,Positive,4,Claim
44602e63-64aa-4d94-800b-8e605ffcfa99,8bf2de5e-f55b-4954-83f1-4a1773c8ba84,Only school show site few admit water line total bank fish follow item onto my professor seek us late film.,Negative,2,Claim
e3301f0c-3718-4420-8c07-e9423e59902e,17c90c17-d7db-49d3-9702-59f830101f08,Would receive pattern pretty century note city natural Democrat two feel best represent information may challenge feel others American.,Neutral,5,Support
e49c270a-2161-40f1-8b75-53ba83b76281,56c068f0-7982-4311-ab0b-456b9d8311fc,Attorney lose author win year near pay seem go bag expert young wind best time challenge himself.,Negative,3,Claim
83bf1c87-2d03-449d-902d-d050ff31afea,f0d67f74-84f4-4a42-b1b1-bf6a49f50b9d,Discuss side remain near such need glass theory house field recently environmental support effort dream claim it responsibility magazine theory special speak art second.,Negative,1,Support
b7549ca4-86cf-4dfc-81bb-3cd166d97174,0446c378-8b2c-4ff5-aa27-5aab6ddcd3be,Light task PM base decide above red democratic put but opportunity cold prove until floor hard claim.,Positive,1,Policy Purchase
7405859b-3bb8-446d-bb1a-3ddf6e67f3d3,3e4babb5-6b19-476c-9610-80f7dcdf63dc,Nation executive magazine travel hand company including house heart cell serve building.,Positive,1,Policy Purchase
df4dc49b-dfb7-4874-9962-9d2969f3268d,9164b26a-84bc-4eda-8b32-d60d176e62b9,Owner fish statement will off hard Mr drug next glass drug stock to to modern dark military road during table anyone they force response.,Positive,2,Support
ea00978e-d655-45d2-87e4-772c6d7d8dd8,446743c8-fb7d-44fd-a837-607ba502a1f2,Put card young fact free record product degree spend door live artist challenge attack wish kid week president detail.,Negative,4,Claim
b650809f-c16f-4b39-9c05-042f9b2aa692,e11ccccc-7ef4-42fd-b466-a0dd744fd537,Pass end sit as later record say order blue development growth real future huge available still body action.,Neutral,5,Policy Purchase
4c384c66-d69d-4daa-ace0-4da8fb26a19b,aa5c4bf2-f1f7-4830-a028-01aa2ddbbebb,Floor fish very three remember sound minute professional able democratic garden bar security they seek family movie wonder foreign spring assume avoid story forward week reflect question.,Positive,3,Claim
80947708-18a0-48e9-956d-e409c355fd38,fb050e72-82c7-478b-9071-d957c53e0ed9,Staff think believe find oil none rate girl ability out ever do sound.,Positive,3,Policy Purchase
74dbb6a5-5669-4736-8ef5-47d8484497de,60468b54-c4f4-4ee0-990e-e4daf47a41f7,Course great source plan your heavy main interest chair open role call yes himself per term begin bring voice spring morning.,Negative,2,Support
57985181-ab67-4754-8b15-4ec4dacfd0e1,40f4fbd2-ea8b-4a06-8da9-c9b70d09e2f8,Here fine white chance everything type important phone then opportunity feel resource court pull owner.,Positive,1,Support
